claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration
LLVA60772,ROBBIES AMBULANCE SERVICE,VIRGINIA BEACH,VA,23452,male,FALSE,FALSE,250,2017-03-09,FALSE,FALSE,0,2017-03-09,FALSE,FALSE,FALSE,0,0,0
LLVA60773,RUNK & PRATT LIBERTY RIDGE,LYNCHBURG,VA,24502,female,FALSE,FALSE,820,2017-03-09,FALSE,FALSE,0,2017-03-09,FALSE,FALSE,FALSE,0,0,0
LLVA60774,MATERIALS SOFTWARE SYSTEM INC,RICHMOND,VA,23235,female,FALSE,TRUE,280.44,2017-03-09,FALSE,FALSE,0,2017-03-09,FALSE,FALSE,FALSE,0,0,0
LLVA60775,P & J CONTRUCTION LLC,LEXINGTON,SC,29072,male,TRUE,FALSE,5700,2017-03-10,FALSE,FALSE,0,2017-03-10,FALSE,FALSE,FALSE,0,0,0
LLVA60777,LOWES,HENRICO,VA,23228,male,FALSE,FALSE,20000,2017-03-09,FALSE,FALSE,0,2017-03-09,FALSE,FALSE,FALSE,0,0,0
LLVA60778,GREGORY DRUNAGEL,WARRENTON,VA,20187,male,FALSE,FALSE,1600,2017-03-09,FALSE,FALSE,0,2017-03-31,FALSE,FALSE,FALSE,0,0,22
LLVA60779,STAY AT HOME CARE,CHANTILLY,VA,20151,female,FALSE,FALSE,680,2017-03-15,FALSE,FALSE,0,2017-03-15,FALSE,FALSE,FALSE,0,0,0
LLVA60780,EVERETTE L WEEKS TILE INC,MIDLOTHIAN,VA,23112,male,FALSE,FALSE,1817,2017-03-13,FALSE,FALSE,1817,2017-05-19,FALSE,FALSE,FALSE,0,0,67
LLVA60781,KING PROPERTIES GROUP INC,RICHMOND,VA,23230,female,FALSE,FALSE,134.64,2017-03-10,FALSE,FALSE,0,2017-03-10,FALSE,FALSE,FALSE,0,0,0
LLVA60782,"CHESAPEAKE SERVICE SYSTEMS, INC.",CHESAPEAKE,VA,23320,female,FALSE,FALSE,1333,2017-03-16,TRUE,FALSE,1333.46,2017-05-23,FALSE,TRUE,FALSE,0,0,68
LLVA60786,COUNSELING ALLIANCE OF VIRGINIA,RICHMOND,VA,23294,female,FALSE,FALSE,1411,2017-03-14,FALSE,FALSE,1479,2017-04-14,FALSE,FALSE,FALSE,0,0,31
LLVA60787,DRAKE AUTO,STERLING,VA,20166,male,FALSE,FALSE,960,2017-03-14,FALSE,FALSE,0,2017-03-20,FALSE,FALSE,FALSE,0,0,6
LLVA60788,SCARBOROUGH FRIEGHT & TRANSPORTATION,MANASSAS,VA,20109,male,TRUE,FALSE,2307.69,2017-03-20,FALSE,FALSE,0,2017-03-20,FALSE,FALSE,FALSE,0,0,0
LLVA60789,DEAN TECHNOLOGIES,MANASSAS,VA,20109,male,FALSE,FALSE,529.92,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60790,B & D EXCAVATING AND PAVING,MIDDLETOWN,VA,22645,male,FALSE,FALSE,1412.5,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60791,JERRYS CHEVROLET OF LEESBURG,LEESBURG,VA,20176,male,FALSE,FALSE,10500,2017-03-16,TRUE,FALSE,1500,2017-03-23,TRUE,FALSE,FALSE,0,0,7
LLVA60796,SMOKEY'S TREE & ELECTRICAL SERVICE,HAYES,VA,23072,NA,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60797,TRS INC DBA EDIBLE ARRANGEMENTS,ARLINGTON,VA,22203,male,FALSE,FALSE,420,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60798,EVERETTE LEE WEEKS JR.,MIDLOTHIAN,VA,23112,male,FALSE,FALSE,1817,2017-03-13,FALSE,FALSE,0,2017-05-19,FALSE,FALSE,FALSE,0,0,67
LLVA60799,JASON FIBISH ROOFING,WAYNESBORO,VA,22980,male,FALSE,FALSE,1907.5,2017-03-22,FALSE,FALSE,0,2017-05-16,FALSE,FALSE,FALSE,0,0,55
LLVA60800,RAJ SHAH,ALTAVISTA,VA,24517,female,FALSE,FALSE,88,2017-03-14,FALSE,FALSE,0,2017-03-27,FALSE,FALSE,FALSE,0,0,13
LLVA60801,SUZANNE BALDWIN,VIRGINIA BEACH,VA,23452,female,FALSE,FALSE,2600.73,2017-03-14,FALSE,FALSE,0,2017-03-16,FALSE,FALSE,FALSE,0,0,2
LLVA60802,ALFREDOS,BRISTOL,VA,24201,male,FALSE,FALSE,833,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60803,DAIRY QUEEN,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,92.44,2017-03-21,FALSE,FALSE,44.81,2017-04-26,FALSE,FALSE,FALSE,0,0,36
LLVA60805,YOUFIT INC,DEERFIELD BEACH,FL,33442,male,FALSE,FALSE,524.24,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60806,FOUNDATIONS LEARNING ACADEMY,RICHMOND,VA,23224,NA,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60807,KATRINA SCOTT,EMPORIA,VA,23224,NA,FALSE,FALSE,4500,2017-03-14,FALSE,FALSE,0,2017-03-14,FALSE,FALSE,FALSE,0,0,0
LLVA60808,COGAN'S PIZZA NORTH,NORFOLK,VA,23508,NA,FALSE,FALSE,563.24,2017-03-16,FALSE,FALSE,0,2017-03-16,FALSE,FALSE,FALSE,0,0,0
LLVA60810,VET EVOLVE,FALLS CHURCH,VA,22041,female,TRUE,FALSE,428.55,2017-03-23,FALSE,FALSE,359.4,2017-04-18,FALSE,FALSE,FALSE,0,0,26
LLVA60812,THOMAS SWANSTON,CHESAPEAKE,VA,23320,female,FALSE,FALSE,1333,2017-03-21,FALSE,FALSE,0,2017-05-23,FALSE,FALSE,FALSE,0,0,63
LLVA60813,SKILL CONSTRUCTION AND DESIGN,FAIRFAX,VA,22030,male,TRUE,FALSE,608.52,2017-03-17,FALSE,FALSE,0,2017-03-17,FALSE,FALSE,FALSE,0,0,0
LLVA60814,GARY COHEN,LEESBURG,VA,20176,male,FALSE,FALSE,10500,2017-03-21,FALSE,FALSE,0,2017-03-23,FALSE,FALSE,FALSE,0,0,2
LLVA60815,GENE CASH,RICHMOND,VA,23294,female,FALSE,FALSE,1411,2017-03-20,FALSE,FALSE,0,2017-04-14,FALSE,FALSE,FALSE,0,0,25
LLVA60817,UNITED SERVICE 333 LLC,HERNDON,VA,20171,male,FALSE,TRUE,1000,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60819,FOUNDATIONS LEARNING ACADEMY,RICHMOND,VA,23224,NA,FALSE,FALSE,210.37,2017-03-27,FALSE,FALSE,0,2017-03-27,FALSE,FALSE,FALSE,0,0,0
LLVA60820,BALDWIN COUNSELING PLLC,VIRGINIA BEACH,VA,23452,female,FALSE,FALSE,2600.73,2017-03-28,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,16
LLVA60821,PZAZ SALON AND SPA,DALEVILLE,VA,24083,female,FALSE,FALSE,1457.25,2017-03-24,FALSE,FALSE,0,2017-03-24,FALSE,FALSE,FALSE,0,0,0
LLVA60822,RYL TRUCKING INC,FALLS CHURCH,VA,22042,male,FALSE,FALSE,514.5,2017-03-24,FALSE,FALSE,0,2017-05-08,FALSE,FALSE,FALSE,0,0,45
LLVA60823,ENRICHMOND FOUNDATION,RICHMOND,VA,23219,NA,FALSE,FALSE,173.08,2017-03-28,FALSE,FALSE,173.04,2017-05-19,FALSE,FALSE,FALSE,0,0,52
LLVA60825,RUNK & PRATT LIBERTY RIDGE,LYNCHBURG,VA,24502,female,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60826,BIG PLATE SERVICES,RICHMOND,VA,23238,male,FALSE,FALSE,792,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60827,SAGG LLC,LOS ANGELES,CA,90025,male,FALSE,FALSE,5000,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60828,PROFESSIONAL PICC SUPPORT LLC,HARRISBURG,PA,17112,female,FALSE,FALSE,353.99,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60829,BLUE RIDGE ARSENAL,ASHLAND,VA,23005,male,FALSE,FALSE,2307.69,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60830,VALET WASTE LLC,TAMPA,FL,33602,male,TRUE,FALSE,535,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60831,PUBLIC PARTNERSHIPS,SOUTH HILL,VA,23970,female,FALSE,FALSE,912.78,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60832,CROSS FIRE LOGISTICS INC,NORFOLK,VA,23513,male,FALSE,FALSE,926.04,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60833,COLLEGIATE CONSOLIDATION SERVICES LLC,TAMPA,FL,33618,male,FALSE,FALSE,3700,2017-03-22,FALSE,FALSE,0,2017-03-22,FALSE,FALSE,FALSE,0,0,0
LLVA60834,HALE TRUCKING,CHESAPEAKE,VA,23323,male,FALSE,FALSE,800,2017-03-27,FALSE,FALSE,0,2017-03-27,FALSE,FALSE,FALSE,0,0,0
LLVA60835,PHIL FOUR THIRTEEN LLC,VERONA,VA,24482,male,FALSE,FALSE,192,2017-03-23,FALSE,FALSE,0,2017-03-23,FALSE,FALSE,FALSE,0,0,0
LLVA60836,MERRYMAN GROUNDS MAINTENANCE,NEWPORT NEWS,VA,23607,female,FALSE,FALSE,380.15,2017-03-30,FALSE,FALSE,110,2017-04-24,FALSE,FALSE,FALSE,0,0,25
LLVA60837,HANDS 4 HIRE LLC,STERLING,VA,20165,male,TRUE,FALSE,612,2017-03-28,FALSE,FALSE,0,2017-03-30,FALSE,FALSE,FALSE,0,0,2
LLVA60838,JOSHUA BEAU JOHNSON,BLACKSTONE,VA,23824,male,FALSE,FALSE,195,2017-03-23,FALSE,FALSE,0,2017-03-30,FALSE,FALSE,FALSE,0,0,7
LLVA60839,B & B MACHINE & TOOL INC,ROANOKE,VA,24012,female,FALSE,FALSE,989.75,2017-03-29,FALSE,FALSE,1012.88,2017-05-15,FALSE,FALSE,FALSE,0,0,47
LLVA60840,COLD STONE CREAMER,VIENNA,VA,22180,NA,FALSE,FALSE,32,2017-03-23,FALSE,FALSE,0,2017-03-23,FALSE,FALSE,FALSE,0,0,0
LLVA60841,HAVEN SENT CHILD CARE,HENRICO,VA,23231,female,FALSE,FALSE,552,2017-03-23,FALSE,FALSE,0,2017-03-23,FALSE,FALSE,FALSE,0,0,0
LLVA60842,RESOLUTION GROUP INC,WOODBRIDGE,VA,22192,female,FALSE,FALSE,420,2017-03-31,FALSE,FALSE,0,2017-04-11,FALSE,FALSE,FALSE,0,0,11
LLVA60843,AMERICAN MEDIA INSTITUTE,ALEXANDRIA,VA,22314,female,FALSE,FALSE,10500,2017-03-31,FALSE,FALSE,0,2017-04-03,FALSE,FALSE,FALSE,0,0,3
LLVA60844,"BIG LOTS STORES, INC.",COLUMBUS,OH,43228,male,FALSE,FALSE,3000,2017-03-29,FALSE,FALSE,3000,2017-06-06,FALSE,FALSE,FALSE,0,0,69
LLVA60845,TOLLGATE FOOD SERVICES & HOSPITALITY INC,NORFOLK,VA,23510,male,FALSE,FALSE,2100,2017-03-29,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,FALSE,0,0,0
LLVA60846,BRIAN JAMES,VIRGINIA BEACH,VA,23464,female,FALSE,FALSE,104,2017-03-27,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,FALSE,0,0,2
LLVA60847,JASON FIBISH,WAYNESBORO,VA,22980,male,FALSE,FALSE,1907.5,2017-03-27,FALSE,FALSE,0,2017-05-16,FALSE,FALSE,FALSE,0,0,50
LLVA60849,HATCHIK SUPPLY COMPANY,SPRINGFIELD,VA,22151,male,FALSE,TRUE,508.05,2017-03-30,FALSE,FALSE,508.05,2017-04-25,FALSE,FALSE,FALSE,0,0,26
LLVA60850,THE BIG SCREEN STORE,VIENNA,VA,22182,male,FALSE,FALSE,2560.14,2017-03-28,TRUE,FALSE,950.69,2017-04-14,FALSE,TRUE,FALSE,0,0,17
LLVA60851,WENDY'S,FREDERICKSBURG,VA,22407,male,FALSE,FALSE,452.4,2017-04-03,FALSE,FALSE,0,2017-04-10,FALSE,FALSE,FALSE,0,0,7
LLVA60852,BEARING CONTRACTING LLC,RICHMOND,VA,23230,male,FALSE,TRUE,672,2017-04-03,FALSE,FALSE,0,2017-04-11,FALSE,FALSE,FALSE,0,0,8
LLVA60853,BUSINESSVENTURES,STERLING,VA,20166,male,FALSE,FALSE,1120,2017-03-29,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,FALSE,0,0,0
LLVA60854,MOMS TOT SPOT CHILD DEVELOPMENT,FORT MONROE,VA,23651,NA,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,FALSE,0,0,0
LLVA60855,CAPITAL RENTALS,CHANTILLY,VA,20151,male,FALSE,FALSE,2046.56,2017-03-29,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,FALSE,0,0,0
LLVA60856,SUZANNE BALDWIN,VIRGINIA BEACH,VA,23452,female,FALSE,FALSE,2600.73,2017-03-28,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,16
LLVA60857,RIVER CITY ROOFING LLC,HENRICO,VA,23228,male,FALSE,FALSE,3461.53,2017-04-03,FALSE,FALSE,1153.84,2017-05-12,FALSE,FALSE,FALSE,0,0,39
LLVA60858,TRINITY TELECOM LLC,HAMPTON,VA,23661,male,FALSE,FALSE,1048.35,2017-04-03,FALSE,FALSE,853.39,2017-04-10,FALSE,FALSE,FALSE,0,0,7
LLVA60859,FORM DESIGN LLC,FAIRFAX,VA,22030,male,TRUE,FALSE,230.77,2017-03-29,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,FALSE,0,0,0
LLVA60860,PUBLIC PARTNERSHIPS LLC,GLEN ALLEN,VA,23060,female,FALSE,FALSE,839.02,2017-03-29,FALSE,FALSE,0,2017-03-29,FALSE,FALSE,FALSE,0,0,0
LLVA60861,JOHN SYDNOR,RICHMOND,VA,23219,NA,FALSE,FALSE,173.08,2017-03-28,FALSE,FALSE,0,2017-05-19,FALSE,FALSE,FALSE,0,0,52
LLVA60862,CRYSTAL CLEAR INC,ROANOKE,VA,24018,male,FALSE,FALSE,677.21,2017-04-04,FALSE,FALSE,0,2017-04-04,FALSE,FALSE,FALSE,0,0,0
LLVA60863,J BRADLEY DAVIS ESQ,HENRICO,VA,23229,female,FALSE,FALSE,207.81,2017-04-04,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,9
LLVA60864,POINT SOLUTIONS INC,RESTON,VA,20190,female,TRUE,FALSE,989,2017-03-30,FALSE,FALSE,0,2017-03-30,FALSE,FALSE,FALSE,0,0,0
LLVA60865,HEAVEN SENT CHILD CARE,RICHMOND,VA,23231,female,FALSE,FALSE,552,2017-04-04,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,9
LLVA60866,DAVID MERRYMAN,NEWPORT NEWS,VA,23607,female,FALSE,FALSE,380.15,2017-03-30,FALSE,FALSE,0,2017-04-24,FALSE,FALSE,FALSE,0,0,25
LLVA60867,INMOTION HOSTING,LOS ANGELES,CA,90045,male,FALSE,FALSE,2000,2017-04-05,FALSE,FALSE,0,2017-04-26,FALSE,FALSE,FALSE,0,0,21
LLVA60868,ROBBIES AMBULANCE SERVICE,VIRGINIA BEACH,VA,23452,male,FALSE,FALSE,250,2017-04-04,FALSE,FALSE,275.63,2017-04-05,FALSE,FALSE,FALSE,0,0,1
LLVA60869,RICK RAHIM,STERLING,VA,20166,male,FALSE,FALSE,4423.08,2017-03-31,FALSE,FALSE,0,2017-05-08,FALSE,FALSE,FALSE,0,0,38
LLVA60870,AAA PEDIATRIC & ADULT HEALTH CARE SERVICE,BURKE,VA,22015,NA,FALSE,FALSE,3656,2017-03-31,FALSE,FALSE,0,2017-03-31,FALSE,FALSE,FALSE,0,0,0
LLVA60871,G. ALLEN EQUIPMENT CORP,GLEN ALLEN,VA,23059,male,FALSE,FALSE,47449.82,2017-03-31,FALSE,FALSE,0,2017-03-31,FALSE,FALSE,FALSE,0,0,0
LLVA60872,"JAMES BENTON, JR.",ROANOKE,VA,24012,female,FALSE,FALSE,989.75,2017-03-31,FALSE,FALSE,0,2017-05-15,FALSE,FALSE,FALSE,0,0,45
LLVA60873,NOVA IP LAW PLLC,GAINESVILLE,VA,20155,female,FALSE,FALSE,710,2017-04-05,FALSE,FALSE,0,2017-04-14,FALSE,FALSE,FALSE,0,0,9
LLVA60874,FOOD LION,RICHMOND,VA,23236,male,FALSE,FALSE,268.75,2017-04-07,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,6
LLVA60875,WM HECKSTALL INC,ELIZABETH,NC,27909,male,FALSE,FALSE,800,2017-04-07,FALSE,FALSE,0,2017-04-10,FALSE,FALSE,FALSE,0,0,3
LLVA60876,NEW GROWTH BEHAVIORAL HEALTH,CHESTER,VA,23836,NA,FALSE,FALSE,2595,2017-04-06,FALSE,FALSE,0,2017-04-10,FALSE,FALSE,FALSE,0,0,4
LLVA60879,BOWHEAD PROFESSIONAL SOLUTIONS LLC,ALEXANDRIA,VA,22311,male,FALSE,FALSE,347.35,2017-04-04,FALSE,FALSE,0,2017-04-04,FALSE,FALSE,FALSE,0,0,0
LLVA60880,HEAVENLY HOME HEALTHCARE INC,SUFFOLK,VA,23434,female,FALSE,FALSE,0,2017-04-07,FALSE,FALSE,276.67,2017-04-20,FALSE,FALSE,FALSE,0,0,13
LLVA60881,ALKAMS CONSTRUCTION LLC,MANASSAS,VA,20110,female,TRUE,FALSE,3766,2017-04-10,FALSE,FALSE,0,2017-05-12,FALSE,FALSE,FALSE,0,0,32
LLVA60882,GP4,ARLINGTON,VA,22204,male,FALSE,FALSE,425.5,2017-04-04,FALSE,FALSE,0,2017-04-04,FALSE,FALSE,FALSE,0,0,0
LLVA60883,CARMELLA'S CAFE,EDINBURG,VA,22824,female,FALSE,FALSE,1147,2017-04-05,FALSE,FALSE,0,2017-04-05,FALSE,FALSE,FALSE,0,0,0
LLVA60884,GILLMANN SERVICES INC,RICHMOND,VA,23235,male,FALSE,TRUE,363,2017-04-05,FALSE,FALSE,0,2017-04-05,FALSE,FALSE,FALSE,0,0,0
LLVA60885,60 W AUTO SALES,RICHMOND,VA,23236,male,FALSE,FALSE,0,2017-04-05,FALSE,FALSE,0,2017-04-05,FALSE,FALSE,FALSE,0,0,0
LLVA60886,AAPECS ATLANTIC EYE CARE,VIRGINIA BEACH,VA,23452,female,FALSE,FALSE,76.13,2017-04-10,FALSE,FALSE,0,2017-04-19,FALSE,FALSE,FALSE,0,0,9
LLVA60887,CYNTHIA BEY,RICHMOND,VA,23231,female,FALSE,FALSE,552,2017-04-05,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,8
LLVA60888,MAJESTIC GLASS AND MIRROR,DUMFRIES,VA,22026,male,FALSE,TRUE,1496,2017-04-07,FALSE,FALSE,0,2017-04-10,FALSE,FALSE,FALSE,0,0,3
LLVA60889,HEAVEN SENT CHILD CARE,RICHMOND,VA,23231,female,FALSE,FALSE,741,2017-04-10,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,3
LLVA60891,WILKERSON'S CONSULTANTS INC,N CHESTERFIELD,VA,23237,male,FALSE,FALSE,0,2017-04-06,FALSE,FALSE,0,2017-04-06,FALSE,FALSE,FALSE,0,0,0
LLVA60892,SURE FIRE HEALTH CARE PROFESSIONAL,CREWE,VA,23930,NA,FALSE,FALSE,800,2017-04-12,FALSE,FALSE,0,2017-04-12,FALSE,FALSE,FALSE,0,0,0
LLVA60893,DOGWOOD TERRACE,HENRICO,VA,23233,female,FALSE,FALSE,0,2017-04-06,FALSE,FALSE,0,2017-04-06,FALSE,FALSE,FALSE,0,0,0
LLVA60894,EARL'S SANDWICHES,ARLINGTON,VA,22201,female,FALSE,FALSE,1013,2017-04-11,FALSE,FALSE,0,2017-04-12,FALSE,FALSE,FALSE,0,0,1
LLVA60895,STERLING YOUNG,HENRICO,VA,23228,male,FALSE,FALSE,3461.53,2017-04-07,FALSE,FALSE,0,2017-05-12,FALSE,FALSE,FALSE,0,0,35
LLVA60896,CYNTHIA BEY,RICHMOND,VA,23231,female,FALSE,FALSE,741,2017-04-10,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,3
LLVA60897,BROCK SERVICES,MARTINSVILLE,VA,24112,male,FALSE,FALSE,40,2017-04-14,TRUE,FALSE,40,2017-04-21,TRUE,FALSE,FALSE,0,0,7
LLVA60898,SUPER SMILE CENTER OF TYSONS,FALLS CHURCH,VA,22042,female,FALSE,FALSE,1261,2017-04-11,FALSE,FALSE,0,2017-05-08,FALSE,FALSE,FALSE,0,0,27
LLVA60899,MOWCOW LAWN & LANDSCAPE,FAIRFAX STATION,VA,22039,female,FALSE,FALSE,1898,2017-04-11,FALSE,FALSE,0,2017-04-11,FALSE,FALSE,FALSE,0,0,0
LLVA60900,E.V. LYNCH,RICHMOND,VA,23231,male,FALSE,FALSE,1600,2017-04-11,FALSE,FALSE,0,2017-04-11,FALSE,FALSE,FALSE,0,0,0
LLVA60901,BRIGGS HOME HEALTH AGENCY,NORFOLK,VA,23504,female,FALSE,FALSE,360,2017-04-11,FALSE,FALSE,0,2017-04-11,FALSE,FALSE,FALSE,0,0,0
LLVA60902,E CALIGARI AND SON INC,NORFOLK,VA,23502,male,TRUE,FALSE,3504,2017-04-11,FALSE,FALSE,0,2017-04-11,FALSE,FALSE,FALSE,0,0,0
LLVA60903,5 FINGERS RESTAURANT GROUP,CHESTER,VA,23832,male,FALSE,FALSE,1022.1,2017-04-11,FALSE,FALSE,0,2017-04-11,FALSE,FALSE,FALSE,0,0,0
LLVA60904,ANITA JENKINS,SUFFOLK,VA,23434,female,FALSE,FALSE,587.25,2017-04-11,FALSE,FALSE,0,2017-04-20,FALSE,FALSE,FALSE,0,0,9
LLVA60905,CHARLIE OBAUGH AUTO GROUP,STAUNTON,VA,24401,male,FALSE,FALSE,1000,2017-04-14,FALSE,FALSE,0,2017-05-09,FALSE,FALSE,FALSE,0,0,25
LLVA60906,PEET'S COFFEE & MORE,STRAFFORD,VA,22554,female,TRUE,FALSE,163.12,2017-04-14,FALSE,FALSE,101.5,2017-05-05,FALSE,FALSE,FALSE,0,0,21
LLVA60907,BOYS AND GIRLS CLUB OF AMERICA,EMPORIA,VA,23847,female,FALSE,FALSE,220,2017-04-12,FALSE,FALSE,0,2017-04-12,FALSE,FALSE,FALSE,0,0,0
LLVA60908,AMISHA N. SHROFF,FALLS CHURCH,VA,22042,female,FALSE,FALSE,1261,2017-04-11,FALSE,FALSE,0,2017-05-08,FALSE,FALSE,FALSE,0,0,27
LLVA60909,LEONEL VARGAS,MANASSAS,VA,20110,female,TRUE,FALSE,3766,2017-04-12,FALSE,FALSE,0,2017-05-12,FALSE,FALSE,FALSE,0,0,30
LLVA60910,4 STAR ACADEMY,FAIRFAX,VA,22031,male,FALSE,FALSE,1140,2017-04-14,TRUE,FALSE,780,2017-04-21,FALSE,TRUE,FALSE,0,0,7
LLVA60911,GILLMANN SERVICES INC,RICHMOND,VA,23235,male,FALSE,TRUE,363,2017-04-13,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA60912,MODELL'S SPORTING GOODS,NEW YORK,NY,10018,NA,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,0,2017-04-13,FALSE,FALSE,FALSE,0,0,0
LLVA60913,PUBLIC PARTNERSHIP LLC,NA,NA,NA,female,FALSE,FALSE,1161.72,2017-04-18,FALSE,FALSE,0,2017-04-18,FALSE,FALSE,FALSE,0,0,0
LLVA60914,ADVANTAGE SALES & MARKETING,IRVINE,CA,92612,female,FALSE,FALSE,500,2017-04-14,FALSE,FALSE,0,2017-04-17,FALSE,FALSE,FALSE,0,0,3
LLVA60915,BASNIGHT LAND & LAWN INC,CHESAPEAKE,VA,23322,female,FALSE,FALSE,1153.85,2017-04-17,TRUE,FALSE,923.08,2017-04-28,FALSE,TRUE,FALSE,0,0,11
LLVA60916,ADVANCED RESTORATION SERVICES LLC,NEWPORT NEWS,VA,23606,female,FALSE,FALSE,2722.68,2017-04-18,FALSE,FALSE,0,2017-04-25,FALSE,FALSE,FALSE,0,0,7
LLVA60917,TRIWIRE ENGINEERING SOLUTION,FREDERICKSBURG,VA,22406,NA,FALSE,FALSE,1500,2017-04-24,FALSE,FALSE,0,2017-05-31,FALSE,FALSE,FALSE,0,0,37
LLVA60919,"RUFUS GLOVER, EARL GLOVER, JANES GLOVER, GEORGE GLOVER",ROANOKE,VA,24017,male,FALSE,FALSE,0,2017-04-14,FALSE,FALSE,0,2017-04-14,FALSE,FALSE,FALSE,0,0,0
LLVA60920,SILTEK CORPORATION,LONDONDERRY,NH,3053,female,FALSE,TRUE,27500,2017-04-14,FALSE,FALSE,0,2017-04-14,FALSE,FALSE,FALSE,0,0,0
LLVA60921,PALLETT HEATING OIL & COOLING INC,CHESAPEAKE,VA,23324,male,FALSE,FALSE,0,2017-04-14,FALSE,FALSE,0,2017-04-14,FALSE,FALSE,FALSE,0,0,0
LLVA60922,CONLEY'S COURIER SERVICE INC,MIDLOTHIAN,VA,23112,female,FALSE,FALSE,650,2017-04-17,FALSE,FALSE,0,2017-06-01,FALSE,FALSE,FALSE,0,0,45
LLVA60923,ROBERT PASS,FAIRFAX,VA,22031,male,FALSE,FALSE,1140,2017-04-17,FALSE,FALSE,0,2017-04-21,FALSE,FALSE,FALSE,0,0,4
LLVA60924,COMFORT INN COLONIAL HEIGHTS,COLONIAL HEIGHTS,VA,23834,female,FALSE,FALSE,437.25,2017-04-18,FALSE,FALSE,0,2017-05-08,FALSE,FALSE,FALSE,0,0,20
LLVA60925,MASTER SECURITY,ARLINGTON,VA,22206,male,FALSE,FALSE,625.39,2017-04-18,TRUE,FALSE,430.5,2017-04-26,TRUE,FALSE,FALSE,0,0,8
LLVA60926,STATE FARM INSURANCE,VIRGINIA BEACH,VA,23452,female,FALSE,FALSE,0,2017-04-17,FALSE,FALSE,0,2017-04-17,FALSE,FALSE,FALSE,0,0,0
LLVA60928,NEW BEGINNINGS,HENRICO,VA,23294,female,FALSE,FALSE,0,2017-04-17,FALSE,FALSE,0,2017-04-17,FALSE,FALSE,FALSE,0,0,0
LLVA60930,"CHESAPEAKE SERVICE SYSTEMS, INC.",CHESAPEAKE,VA,23320,female,FALSE,FALSE,1667,2017-04-17,TRUE,FALSE,3834.1,2017-05-23,FALSE,TRUE,FALSE,0,0,36
LLVA60931,THOMAS SWANSTON,VIRGINIA BEACH,VA,23454,female,FALSE,FALSE,3834.1,2017-04-18,FALSE,FALSE,0,2017-05-23,FALSE,FALSE,FALSE,0,0,35
